open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2024-01-23 19:20:00,2186.82,2187.72,2182.77,2185.58,420596,2024-01-23 19:24:59.999,1924.99542659,2467,166177,760.71747917,0
2024-01-23 19:25:00,2185.64,2188.94,2184.65,2188.36,198902,2024-01-23 19:29:59.999,909.45083051,1206,115993,530.47378920,0
2024-01-23 19:30:00,2188.36,2190.55,2187.15,2188.78,176063,2024-01-23 19:34:59.999,804.39931349,1306,115403,527.22276929,0
2024-01-23 19:35:00,2188.78,2192.38,2186.95,2187.87,255537,2024-01-23 19:39:59.999,1167.06034902,1611,119726,546.80858167,0
2024-01-23 19:40:00,2187.87,2188.73,2183.14,2188.73,207990,2024-01-23 19:44:59.999,951.41093984,1413,108511,496.29743344,0
2024-01-23 19:45:00,2188.78,2194.88,2188.44,2190.75,185950,2024-01-23 19:49:59.999,848.40724794,1202,116633,532.10355328,0
2024-01-23 19:50:00,2190.75,2191.16,2183.58,2186.54,184796,2024-01-23 19:54:59.999,845.25954604,1133,82144,375.85402246,0
2024-01-23 19:55:00,2186.54,2188.71,2183.44,2183.73,263682,2024-01-23 19:59:59.999,1205.81079216,1554,123504,564.78406339,0
2024-01-23 20:00:00,2183.74,2186.72,2181.18,2186.72,267911,2024-01-23 20:04:59.999,1226.95438781,1717,162377,743.61670299,0
2024-01-23 20:05:00,2186.71,2193.90,2186.54,2193.06,231564,2024-01-23 20:09:59.999,1056.60298818,1738,124925,570.16441472,0
2024-01-23 20:10:00,2193.06,2198.53,2192.20,2196.50,241998,2024-01-23 20:14:59.999,1102.01383604,1452,135039,615.02140151,0
2024-01-23 20:15:00,2196.50,2199.76,2196.10,2197.14,191525,2024-01-23 20:19:59.999,871.59319710,1390,85261,388.00552202,0
2024-01-23 20:20:00,2197.13,2197.97,2190.39,2191.62,201137,2024-01-23 20:24:59.999,917.15053915,1422,114401,521.67785759,0
2024-01-23 20:25:00,2191.62,2194.99,2190.59,2192.07,270047,2024-01-23 20:29:59.999,1231.31235963,1312,132933,606.13972502,0
2024-01-23 20:30:00,2192.07,2192.07,2188.02,2190.47,217815,2024-01-23 20:34:59.999,994.80388444,1426,101960,465.69888172,0
2024-01-23 20:35:00,2190.46,2195.42,2190.07,2195.42,157252,2024-01-23 20:39:59.999,716.81153342,1029,91164,415.52936008,0
2024-01-23 20:40:00,2195.42,2196.18,2190.60,2194.59,318675,2024-01-23 20:44:59.999,1452.60865162,1512,140434,640.23874410,0
2024-01-23 20:45:00,2194.60,2201.55,2194.51,2199.58,214504,2024-01-23 20:49:59.999,975.85486337,1442,124518,566.59942976,0
2024-01-23 20:50:00,2199.36,2200.01,2194.48,2194.99,133450,2024-01-23 20:54:59.999,607.35401403,1086,61959,282.02517479,0
2024-01-23 20:55:00,2194.97,2199.99,2190.00,2197.14,375127,2024-01-23 20:59:59.999,1709.27474559,2275,168638,768.42412044,0
2024-01-23 21:00:00,2197.09,2204.22,2194.89,2196.97,283266,2024-01-23 21:04:59.999,1287.95943048,2064,128682,585.19993575,0
2024-01-23 21:05:00,2196.97,2197.90,2193.85,2196.81,195519,2024-01-23 21:09:59.999,890.41508453,1179,79027,359.98519048,0
2024-01-23 21:10:00,2196.81,2199.78,2196.55,2198.44,177256,2024-01-23 21:14:59.999,806.25884454,1074,133040,605.13381076,0
2024-01-23 21:15:00,2198.44,2198.44,2189.45,2189.70,127776,2024-01-23 21:19:59.999,582.53531405,1088,50310,229.29931970,0
2024-01-23 21:20:00,2189.69,2191.08,2187.17,2190.91,189697,2024-01-23 21:24:59.999,866.54889577,1353,108170,494.17513422,0
2024-01-23 21:25:00,2190.91,2195.03,2190.22,2190.22,160753,2024-01-23 21:29:59.999,732.97217206,1233,69673,317.73217709,0
2024-01-23 21:30:00,2190.23,2194.85,2188.02,2192.20,216132,2024-01-23 21:34:59.999,986.18706591,1380,115261,526.04538800,0
2024-01-23 21:35:00,2192.20,2197.49,2191.82,2196.99,145584,2024-01-23 21:39:59.999,663.08864142,1109,79510,362.20248873,0
2024-01-23 21:40:00,2196.99,2198.80,2196.99,2198.50,64113,2024-01-23 21:44:59.999,291.71233792,625,35027,159.37588330,0
2024-01-23 21:45:00,2198.46,2201.40,2197.18,2197.95,98331,2024-01-23 21:49:59.999,447.02189007,962,41699,189.59376980,0
2024-01-23 21:50:00,2197.96,2198.97,2195.48,2198.97,135810,2024-01-23 21:54:59.999,618.15536952,957,79974,364.03271562,0
2024-01-23 21:55:00,2198.97,2202.81,2198.40,2201.21,139422,2024-01-23 21:59:59.999,633.36475285,921,57175,259.77719153,0
2024-01-23 22:00:00,2201.10,2206.17,2200.73,2205.29,164556,2024-01-23 22:04:59.999,746.91234509,1210,97416,442.26416611,0
2024-01-23 22:05:00,2205.12,2212.57,2204.81,2210.99,258811,2024-01-23 22:09:59.999,1171.58977457,1726,139884,633.31087300,0
2024-01-23 22:10:00,2211.00,2215.56,2210.19,2211.95,291120,2024-01-23 22:14:59.999,1315.56226188,1339,168317,760.55701472,0
2024-01-23 22:15:00,2211.95,2213.95,2211.55,2213.95,140627,2024-01-23 22:19:59.999,635.63390654,853,53454,241.60716117,0
2024-01-23 22:20:00,2214.00,2218.64,2214.00,2217.51,213454,2024-01-23 22:24:59.999,963.11590316,1063,159234,718.60140745,0
2024-01-23 22:25:00,2217.51,2220.82,2214.80,2217.25,725828,2024-01-23 22:29:59.999,3271.22155998,1745,290908,1311.41447714,0
2024-01-23 22:30:00,2217.25,2219.10,2216.52,2219.09,53616,2024-01-23 22:34:59.999,241.77482205,445,38012,171.43194754,0
2024-01-23 22:35:00,2219.09,2223.28,2219.09,2220.89,207964,2024-01-23 22:39:59.999,935.97139105,1051,138540,623.54676036,0
2024-01-23 22:40:00,2220.88,2226.05,2220.88,2225.96,229003,2024-01-23 22:44:59.999,1029.96429228,1040,181557,816.68080967,0
2024-01-23 22:45:00,2225.96,2226.10,2219.86,2220.51,62169,2024-01-23 22:49:59.999,279.59335657,499,19720,88.64009568,0
2024-01-23 22:50:00,2220.51,2226.78,2220.51,2226.77,51514,2024-01-23 22:54:59.999,231.56842574,394,39060,175.62467563,0
2024-01-23 22:55:00,2226.77,2228.35,2223.07,2224.49,133184,2024-01-23 22:59:59.999,598.39951303,803,35604,159.97089056,0
2024-01-23 23:00:00,2224.56,2229.92,2224.56,2226.55,332929,2024-01-23 23:04:59.999,1494.96875430,1682,158418,711.38862710,0
2024-01-23 23:05:00,2226.54,2235.41,2225.99,2233.53,491631,2024-01-23 23:09:59.999,2203.14085649,1949,288898,1294.73180268,0
2024-01-23 23:10:00,2233.58,2239.64,2229.76,2234.85,564971,2024-01-23 23:14:59.999,2528.63464142,2032,361028,1616.14918949,0
2024-01-23 23:15:00,2234.84,2235.88,2231.71,2234.32,201369,2024-01-23 23:19:59.999,901.47238588,1103,120662,540.13044871,0
2024-01-23 23:20:00,2234.32,2237.53,2233.03,2237.52,159627,2024-01-23 23:24:59.999,713.85350398,1076,70060,313.32354603,0
2024-01-23 23:25:00,2237.52,2245.84,2236.19,2244.35,890020,2024-01-23 23:29:59.999,3967.81374552,2859,588113,2621.76849288,0
2024-01-23 23:30:00,2244.35,2244.35,2238.23,2239.84,687515,2024-01-23 23:34:59.999,3067.00602554,2228,256598,1145.23009728,0
2024-01-23 23:35:00,2239.77,2239.77,2233.63,2237.19,400707,2024-01-23 23:39:59.999,1792.52939454,1761,158920,711.10205689,0
2024-01-23 23:40:00,2237.27,2240.18,2236.71,2237.62,242195,2024-01-23 23:44:59.999,1081.96212987,1238,149905,669.68704201,0
2024-01-23 23:45:00,2237.62,2240.49,2236.28,2240.49,205206,2024-01-23 23:49:59.999,916.76947277,978,171671,766.95722937,0
2024-01-23 23:50:00,2240.49,2243.42,2239.67,2242.56,344707,2024-01-23 23:54:59.999,1537.58236262,1561,182253,813.00701537,0
2024-01-23 23:55:00,2242.60,2243.20,2238.65,2241.31,226155,2024-01-23 23:59:59.999,1009.20328721,1159,114904,512.85799925,0
2024-01-24 00:00:00,2241.22,2243.61,2238.55,2242.98,463497,2024-01-24 00:04:59.999,2068.04157389,2062,259384,1157.34518887,0
2024-01-24 00:05:00,2242.98,2244.11,2237.61,2237.99,187932,2024-01-24 00:09:59.999,838.26634457,1283,85769,382.62569010,0
2024-01-24 00:10:00,2238.06,2239.14,2232.65,2234.76,522496,2024-01-24 00:14:59.999,2337.30487281,2104,226174,1011.72816919,0
2024-01-24 00:15:00,2234.75,2234.75,2230.77,2233.77,190922,2024-01-24 00:19:59.999,855.06776392,1326,81166,363.55744432,0
2024-01-24 00:20:00,2233.81,2239.81,2232.64,2236.11,362968,2024-01-24 00:24:59.999,1623.03238410,1436,191629,856.97752902,0
2024-01-24 00:25:00,2236.11,2238.22,2233.49,2238.22,430619,2024-01-24 00:29:59.999,1926.27904476,1155,202806,907.21186661,0
2024-01-24 00:30:00,2238.22,2242.82,2237.51,2242.27,161283,2024-01-24 00:34:59.999,720.09736441,1193,84132,375.58995262,0
2024-01-24 00:35:00,2242.23,2242.91,2240.17,2240.17,192781,2024-01-24 00:39:59.999,860.19172783,930,95833,427.67889528,0
2024-01-24 00:40:00,2240.17,2242.59,2239.10,2242.59,208535,2024-01-24 00:44:59.999,930.76432859,1154,136987,611.41927245,0
2024-01-24 00:45:00,2242.60,2248.64,2240.56,2248.64,534296,2024-01-24 00:49:59.999,2378.75881949,2422,385317,1715.56255315,0
2024-01-24 00:50:00,2248.70,2254.78,2248.24,2248.47,598343,2024-01-24 00:54:59.999,2657.36316460,2911,325540,1446.08513711,0
2024-01-24 00:55:00,2248.48,2249.53,2243.62,2243.62,181195,2024-01-24 00:59:59.999,806.56251561,1466,84839,377.71577880,0
2024-01-24 01:00:00,2243.63,2243.86,2236.31,2238.03,423988,2024-01-24 01:04:59.999,1894.09516254,1958,133911,598.11662329,0
