create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-01-11 10:50:00,ETHUSD_PERP,34708500.0,131381.21934554,,,,2.01582855
2024-01-11 10:55:00,ETHUSD_PERP,34787141.0,131570.29341593,,,,1.07923251
2024-01-11 11:00:00,ETHUSD_PERP,34741777.0,131708.23865466,,,,0.71066181
2024-01-11 11:05:00,ETHUSD_PERP,34757603.0,132128.91631594,,,,0.80762993
2024-01-11 11:10:00,ETHUSD_PERP,34744911.0,131915.31504852,,,,0.99541681
2024-01-11 11:15:00,ETHUSD_PERP,34791340.0,131769.64863683,,,,1.62028695
2024-01-11 11:20:00,ETHUSD_PERP,34829274.0,131905.58499055,,,,0.82878007
2024-01-11 11:25:00,ETHUSD_PERP,34779631.0,131502.97470272,,,,1.07405858
2024-01-11 11:30:00,ETHUSD_PERP,34817632.0,131312.40896416,,,,1.32196898
2024-01-11 11:35:00,ETHUSD_PERP,34781812.0,131330.27825937,,,,0.74663508
2024-01-11 11:40:00,ETHUSD_PERP,34812850.0,131410.40401333,,,,1.07643728
2024-01-11 11:45:00,ETHUSD_PERP,34808666.0,130990.94306989,,,,1.95644906
2024-01-11 11:50:00,ETHUSD_PERP,34511310.0,129888.47686699,,,,0.36735519
2024-01-11 11:55:00,ETHUSD_PERP,34465161.0,129310.64865189,,,,1.45413594
2024-01-11 12:00:00,ETHUSD_PERP,34435754.0,129514.20168194,,,,1.07759668
2024-01-11 12:05:00,ETHUSD_PERP,34393209.0,129509.7492033,,,,0.68559076
2024-01-11 12:10:00,ETHUSD_PERP,34327030.0,129299.32011225,,,,0.41762635
2024-01-11 12:15:00,ETHUSD_PERP,34360799.0,129733.48187504,,,,0.88824145
2024-01-11 12:20:00,ETHUSD_PERP,34410840.0,129893.63284715,,,,0.72885324
2024-01-11 12:25:00,ETHUSD_PERP,34477249.0,130094.42523867,,,,0.89591001
2024-01-11 12:30:00,ETHUSD_PERP,34502565.0,130409.24063441,,,,0.87095415
2024-01-11 12:35:00,ETHUSD_PERP,34541899.0,130663.33792604,,,,0.67242303
2024-01-11 12:40:00,ETHUSD_PERP,34518098.0,130341.28975836,,,,1.01314413
2024-01-11 12:45:00,ETHUSD_PERP,34532870.0,130542.51085511,,,,0.79498423
2024-01-11 12:50:00,ETHUSD_PERP,34492753.0,130586.46314849,,,,1.22534493
2024-01-11 12:55:00,ETHUSD_PERP,34468021.0,129963.11497744,,,,0.82820174
2024-01-11 13:00:00,ETHUSD_PERP,34485438.0,130208.68087223,,,,0.99345192
2024-01-11 13:05:00,ETHUSD_PERP,34427697.0,130128.95458978,,,,0.905482
2024-01-11 13:10:00,ETHUSD_PERP,34480042.0,129844.027625,,,,0.94559995
2024-01-11 13:15:00,ETHUSD_PERP,34450890.0,129963.63375723,,,,0.41903884
2024-01-11 13:20:00,ETHUSD_PERP,34422470.0,129584.62111829,,,,1.63312707
2024-01-11 13:25:00,ETHUSD_PERP,34537481.0,129996.54095152,,,,2.01329935
2024-01-11 13:30:00,ETHUSD_PERP,34585408.0,130852.17608243,,,,0.87701266
2024-01-11 13:35:00,ETHUSD_PERP,34657807.0,131235.54555405,,,,0.86593263
2024-01-11 13:40:00,ETHUSD_PERP,34647727.0,131258.07665321,,,,0.95592968
2024-01-11 13:45:00,ETHUSD_PERP,34603548.0,131152.53826154,,,,0.78262126
2024-01-11 13:50:00,ETHUSD_PERP,34632962.0,130991.65687961,,,,1.40926064
2024-01-11 13:55:00,ETHUSD_PERP,34654132.0,131187.13800074,,,,0.75919644
2024-01-11 14:00:00,ETHUSD_PERP,34603861.0,131190.98562837,,,,0.41838835
