time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
2024-02-29 17:42:08.046,SELL,LIMIT,IOC,4,123.93,126.888,FILLED,4,4
2024-02-29 17:42:09.056,SELL,LIMIT,IOC,2,123.897,126.888,FILLED,2,2
2024-02-29 17:52:45.028,SELL,LIMIT,IOC,4,123.687,126.845,FILLED,4,4
2024-02-29 21:10:50.026,SELL,LIMIT,IOC,54,124.877,127.946,FILLED,52,54
2024-02-29 21:34:08.039,SELL,LIMIT,IOC,8,123.274,126.346,FILLED,8,8
2024-02-29 21:36:33.043,SELL,LIMIT,IOC,3959,122.8,125.747,FILLED,27,3959
2024-02-29 21:36:34.086,SELL,LIMIT,IOC,61,122.746,125.711,FILLED,35,61
2024-02-29 21:36:52.015,SELL,LIMIT,IOC,2,122.484,125.595,FILLED,2,2
2024-02-29 21:36:54.066,SELL,LIMIT,IOC,818,122.48,125.512,FILLED,194,818
2024-02-29 21:37:00.104,SELL,LIMIT,IOC,524,122.388,125.306,FILLED,53,524
2024-02-29 21:38:15.046,SELL,LIMIT,IOC,61,122.207,125.242,FILLED,22,61
2024-02-29 21:38:17.099,SELL,LIMIT,IOC,163,122.198,125.079,FILLED,30,163
2024-02-29 21:38:20.033,SELL,LIMIT,IOC,10,121.961,124.974,FILLED,10,10
2024-02-29 21:38:26.039,SELL,LIMIT,IOC,19,121.895,124.891,FILLED,19,19
2024-02-29 21:38:27.041,SELL,LIMIT,IOC,156,121.835,124.815,FILLED,156,156
2024-02-29 22:21:31.085,SELL,LIMIT,IOC,111,121.809,124.819,FILLED,111,111
2024-02-29 22:28:27.039,SELL,LIMIT,IOC,5,121.135,124.117,FILLED,5,5
2024-02-29 22:28:28.086,SELL,LIMIT,IOC,11,121.066,124.027,FILLED,11,11
2024-02-29 22:29:24.047,SELL,LIMIT,IOC,18,120.97,123.96,FILLED,18,18
2024-02-29 22:29:26.054,SELL,LIMIT,IOC,200,120.952,123.938,FILLED,9,200
2024-02-29 22:29:44.056,SELL,LIMIT,IOC,5,120.899,123.888,FILLED,5,5
2024-02-29 22:29:51.052,SELL,LIMIT,IOC,7,120.743,123.776,FILLED,7,7
2024-02-29 22:37:06.038,SELL,LIMIT,IOC,1,120.703,123.671,FILLED,1,1
2024-02-29 22:37:08.060,SELL,LIMIT,IOC,8,120.643,123.641,FILLED,8,8
2024-02-29 22:37:50.071,SELL,LIMIT,IOC,1092,120.581,123.537,FILLED,46,1092
2024-02-29 22:38:30.029,SELL,LIMIT,IOC,3,120.285,123.256,FILLED,3,3
2024-02-29 22:38:52.045,SELL,LIMIT,IOC,195,119.982,122.992,FILLED,75,195
2024-02-29 22:38:55.063,SELL,LIMIT,IOC,1640,119.94,122.8,FILLED,350,1640
2024-02-29 22:39:03.069,SELL,LIMIT,IOC,341,119.784,122.751,FILLED,308,341
2024-03-01 00:17:14.060,BUY,LIMIT,IOC,12,131.988,128.791,FILLED,12,12
2024-03-01 00:56:01.056,BUY,LIMIT,IOC,9,134.85,131.578,FILLED,9,9
2024-03-01 00:59:33.051,BUY,LIMIT,IOC,67,136.167,132.937,FILLED,67,67
2024-03-01 01:03:36.056,BUY,LIMIT,IOC,11,137.639,134.33,FILLED,11,11
2024-03-01 01:04:03.061,BUY,LIMIT,IOC,27,137.9,134.571,FILLED,27,27
2024-03-01 01:40:30.046,BUY,LIMIT,IOC,20,138.536,135.153,FILLED,20,20
2024-03-01 01:40:45.028,BUY,LIMIT,IOC,2,138.7,135.318,FILLED,2,2
2024-03-01 01:42:07.078,BUY,LIMIT,IOC,63,139.019,135.655,FILLED,8,63
2024-03-01 01:42:43.075,BUY,LIMIT,IOC,1,139.397,136.126,FILLED,1,1
2024-03-01 01:43:56.031,BUY,LIMIT,IOC,39,139.969,136.599,FILLED,5,39
2024-03-01 01:43:58.061,BUY,LIMIT,IOC,21,140.157,136.763,FILLED,14,21
2024-03-01 01:45:50.033,BUY,LIMIT,IOC,14,140.819,137.346,FILLED,1,14
2024-03-01 02:20:45.068,SELL,LIMIT,IOC,13,129.568,132.8,FILLED,13,13
2024-03-01 04:58:10.024,BUY,LIMIT,IOC,4596,140.99,137.619,FILLED,472,4596
2024-03-01 05:00:11.085,BUY,LIMIT,IOC,60,141.453,137.912,FILLED,6,60
2024-03-01 07:42:22.070,SELL,LIMIT,IOC,29,129.528,132.744,FILLED,29,29
2024-03-01 07:46:08.072,SELL,LIMIT,IOC,5,128.899,132.141,FILLED,5,5
2024-03-01 08:00:37.035,SELL,LIMIT,IOC,297,128.798,131.978,FILLED,39,297
2024-03-01 08:08:31.079,SELL,LIMIT,IOC,138,128.085,131.167,FILLED,37,138
2024-03-01 14:41:25.015,SELL,LIMIT,IOC,78,128.61,131.741,FILLED,43,78
2024-03-01 15:42:11.048,SELL,LIMIT,IOC,8,127.991,131.156,FILLED,8,8
2024-03-01 15:50:13.058,SELL,LIMIT,IOC,3,127.855,131.051,FILLED,3,3
2024-03-01 15:51:47.095,SELL,LIMIT,IOC,1,127.787,130.856,FILLED,1,1
2024-03-01 15:51:49.067,SELL,LIMIT,IOC,5,127.675,130.719,FILLED,5,5
2024-03-01 15:52:14.065,SELL,LIMIT,IOC,539,127.333,130.447,FILLED,39,539
2024-03-01 15:52:15.087,SELL,LIMIT,IOC,3,127.315,130.494,FILLED,3,3
2024-03-01 16:17:27.083,SELL,LIMIT,IOC,2,127.343,130.495,FILLED,2,2
2024-03-01 16:17:59.032,SELL,LIMIT,IOC,1379,127.134,130.201,FILLED,248,1379
2024-03-01 16:18:01.077,SELL,LIMIT,IOC,341,126.894,130.047,FILLED,73,341
2024-03-01 16:19:20.046,SELL,LIMIT,IOC,168,126.689,129.922,FILLED,158,168
2024-03-01 17:00:01.059,SELL,LIMIT,IOC,2,126.546,129.706,FILLED,2,2
2024-03-01 23:59:36.092,SELL,LIMIT,IOC,52,126.662,129.806,FILLED,43,52
2024-03-01 23:59:45.041,SELL,LIMIT,IOC,522,126.407,129.49,FILLED,383,522
2024-03-02 00:00:20.053,SELL,LIMIT,IOC,2,126.373,129.491,FILLED,2,2
2024-03-02 01:07:47.030,SELL,LIMIT,IOC,32,126.075,129.117,FILLED,32,32
2024-03-02 01:07:49.052,SELL,LIMIT,IOC,5,125.901,129.151,FILLED,5,5
2024-03-02 01:10:47.071,SELL,LIMIT,IOC,75,125.22,128.33,FILLED,49,75
2024-03-02 01:12:56.084,SELL,LIMIT,IOC,46,125.176,128.178,FILLED,46,46
2024-03-02 01:19:54.020,SELL,LIMIT,IOC,10,124.995,128.117,FILLED,10,10
2024-03-02 01:19:56.065,SELL,LIMIT,IOC,101,124.937,128.064,FILLED,76,101
2024-03-02 01:23:19.091,SELL,LIMIT,IOC,8,124.634,127.724,FILLED,8,8
2024-03-02 01:23:23.093,SELL,LIMIT,IOC,1,124.549,127.754,FILLED,1,1
2024-03-02 01:23:33.083,SELL,LIMIT,IOC,37,124.505,127.615,FILLED,37,37
2024-03-02 09:38:31.073,SELL,LIMIT,IOC,261,124.607,127.657,FILLED,42,261
2024-03-03 07:26:57.093,SELL,LIMIT,IOC,1,124.337,127.107,FILLED,1,1
2024-03-03 07:27:00.060,SELL,LIMIT,IOC,6,124.2,127.223,FILLED,6,6
2024-03-03 07:27:06.093,SELL,LIMIT,IOC,771,124.083,126.785,FILLED,60,771
2024-03-03 07:27:07.115,SELL,LIMIT,IOC,2,123.989,126.76,FILLED,2,2
2024-03-03 07:27:11.035,SELL,LIMIT,IOC,3,123.706,125.634,FILLED,3,3
2024-03-03 07:27:13.079,SELL,LIMIT,IOC,23,123.573,125.524,FILLED,23,23
2024-03-03 07:27:14.057,SELL,LIMIT,IOC,1,123.377,125.526,FILLED,1,1
2024-03-03 07:27:16.087,SELL,LIMIT,IOC,667,123.173,125.179,FILLED,473,667
2024-03-03 07:27:19.034,SELL,LIMIT,IOC,36,122.772,124.849,FILLED,12,36
2024-03-03 07:27:22.041,SELL,LIMIT,IOC,364,122.577,124.952,FILLED,349,364
2024-03-03 07:27:25.088,SELL,LIMIT,IOC,3362,122.205,124.132,FILLED,16,3362
2024-03-03 07:27:32.042,SELL,LIMIT,IOC,3846,122.143,124.696,FILLED,503,3846
2024-03-03 07:27:35.094,SELL,LIMIT,IOC,300,122.106,124.341,FILLED,9,300
2024-03-03 07:27:37.061,SELL,LIMIT,IOC,75,121.926,124.345,FILLED,75,75
2024-03-03 09:21:37.093,BUY,LIMIT,IOC,2,133.549,130.205,FILLED,2,2
2024-03-04 00:30:20.047,BUY,LIMIT,IOC,88,136.218,132.871,FILLED,9,88
2024-03-04 00:49:59.071,SELL,LIMIT,IOC,66,126.386,129.485,FILLED,66,66
2024-03-04 09:30:08.154,BUY,LIMIT,IOC,79,136.355,132.999,FILLED,5,79
2024-03-04 09:42:58.174,BUY,LIMIT,IOC,27,137.103,133.744,FILLED,27,27
2024-03-04 09:49:06.128,BUY,LIMIT,IOC,2,138.302,134.948,FILLED,2,2
2024-03-04 09:51:27.050,BUY,LIMIT,IOC,10,138.618,135.2,FILLED,10,10
2024-03-04 10:37:03.110,SELL,LIMIT,IOC,11243,127.951,131.035,FILLED,3,11243
2024-03-04 10:37:40.097,SELL,LIMIT,IOC,671,127.792,130.7,FILLED,658,671
2024-03-04 14:03:02.074,SELL,LIMIT,IOC,3,127.132,130.289,FILLED,3,3
2024-03-04 14:03:15.019,SELL,LIMIT,IOC,14,126.809,129.86,FILLED,14,14
2024-03-04 14:03:40.044,SELL,LIMIT,IOC,1,126.59,129.641,FILLED,1,1
2024-03-04 16:52:02.060,SELL,LIMIT,IOC,186,126.588,129.702,FILLED,37,186
2024-03-04 17:04:32.062,SELL,LIMIT,IOC,8,126.452,129.556,FILLED,8,8
2024-03-04 17:04:34.048,SELL,LIMIT,IOC,17,126.393,129.5,FILLED,17,17
2024-03-04 17:04:35.050,SELL,LIMIT,IOC,2,126.342,129.436,FILLED,2,2
2024-03-04 17:04:48.078,SELL,LIMIT,IOC,23,126.181,129.274,FILLED,23,23
2024-03-04 17:04:51.073,SELL,LIMIT,IOC,18223,126.181,129.147,FILLED,5145,18223
2024-03-04 17:04:53.043,SELL,LIMIT,IOC,9,126.05,129.057,FILLED,9,9
2024-03-04 17:07:36.041,SELL,LIMIT,IOC,2,125.919,129.004,FILLED,2,2
2024-03-04 17:07:38.075,SELL,LIMIT,IOC,29,125.871,128.944,FILLED,29,29
2024-03-04 17:07:45.057,SELL,LIMIT,IOC,459,125.765,128.89,FILLED,437,459
2024-03-04 17:09:28.102,SELL,LIMIT,IOC,2,125.288,128.313,FILLED,2,2
2024-03-04 17:10:37.070,SELL,LIMIT,IOC,25,125.199,128.261,FILLED,22,25
2024-03-04 17:48:57.047,SELL,LIMIT,IOC,4,125.087,128.172,FILLED,4,4
2024-03-04 17:49:37.031,SELL,LIMIT,IOC,2,124.893,127.688,FILLED,2,2
2024-03-04 23:30:14.069,BUY,LIMIT,IOC,1,136.066,132.699,FILLED,1,1
2024-03-04 23:43:00.063,BUY,LIMIT,IOC,2,137.001,133.618,FILLED,1,2
2024-03-05 02:40:04.068,SELL,LIMIT,IOC,9861,126.85,129.911,FILLED,404,9861
2024-03-05 02:40:13.035,SELL,LIMIT,IOC,28,126.696,129.804,FILLED,28,28
2024-03-05 05:01:41.088,SELL,LIMIT,IOC,9,126.196,129.32,FILLED,9,9
2024-03-05 05:02:49.078,SELL,LIMIT,IOC,10,125.777,128.908,FILLED,10,10
2024-03-05 05:03:18.067,SELL,LIMIT,IOC,2,125.443,128.327,FILLED,2,2
2024-03-05 05:34:04.174,BUY,LIMIT,IOC,280896,141.132,132.069,FILLED,5481,280896
2024-03-05 05:37:27.810,BUY,LIMIT,IOC,286385,139.521,133.357,FILLED,1779,286385
2024-03-05 08:09:10.022,SELL,LIMIT,IOC,4678,126.441,129.561,FILLED,59,4678
2024-03-05 14:39:32.060,BUY,LIMIT,IOC,336,137.406,134.045,FILLED,161,336
2024-03-05 14:40:05.091,BUY,LIMIT,IOC,7,138.029,134.671,FILLED,7,7
2024-03-05 14:40:23.070,BUY,LIMIT,IOC,7,138.466,135.129,FILLED,7,7
2024-03-05 14:41:00.049,BUY,LIMIT,IOC,1,138.867,135.641,FILLED,1,1
2024-03-05 14:41:02.042,BUY,LIMIT,IOC,1,139.054,135.931,FILLED,1,1
2024-03-05 14:41:07.046,BUY,LIMIT,IOC,5,139.355,136.243,FILLED,5,5
2024-03-05 14:42:06.056,BUY,LIMIT,IOC,36,139.575,136.217,FILLED,36,36
2024-03-05 14:42:26.061,BUY,LIMIT,IOC,5,139.859,136.547,FILLED,2,5
2024-03-05 14:42:42.095,BUY,LIMIT,IOC,1,140.218,136.964,FILLED,1,1
2024-03-05 14:42:45.041,BUY,LIMIT,IOC,2,140.419,137.068,FILLED,2,2
2024-03-05 14:49:05.090,BUY,LIMIT,IOC,4,140.823,137.551,FILLED,2,4
2024-03-05 14:49:07.047,BUY,LIMIT,IOC,1,140.905,137.623,FILLED,1,1
2024-03-05 14:52:04.101,BUY,LIMIT,IOC,2,142.279,138.74,FILLED,2,2
2024-03-05 14:54:56.026,BUY,LIMIT,IOC,3,142.379,138.82,FILLED,3,3
2024-03-05 15:03:44.056,BUY,LIMIT,IOC,9,143.115,139.552,FILLED,9,9
2024-03-05 15:06:07.073,SELL,LIMIT,IOC,683,132.827,135.681,FILLED,75,683
2024-03-05 15:06:14.040,SELL,LIMIT,IOC,5180,132.544,135.347,FILLED,2404,5180
2024-03-05 15:06:16.059,SELL,LIMIT,IOC,13,132.386,134.789,FILLED,13,13
2024-03-05 15:17:26.119,BUY,LIMIT,IOC,528,143.397,139.882,FILLED,96,528
2024-03-05 15:17:30.077,BUY,LIMIT,IOC,2,143.5,140.002,FILLED,2,2
2024-03-05 15:38:31.051,BUY,LIMIT,IOC,11,144.114,140.891,FILLED,11,11
2024-03-05 15:38:32.056,BUY,LIMIT,IOC,614,144.267,140.996,FILLED,416,614
2024-03-05 15:38:42.022,BUY,LIMIT,IOC,230,144.395,141.172,FILLED,49,230
2024-03-05 15:38:53.072,BUY,LIMIT,IOC,147,144.871,141.593,FILLED,23,147
2024-03-05 15:39:24.061,BUY,LIMIT,IOC,13,145.86,142.59,FILLED,4,13
2024-03-05 15:42:39.065,BUY,LIMIT,IOC,17,146.496,142.861,FILLED,17,17
2024-03-05 16:02:25.659,BUY,LIMIT,IOC,1644,142.713,139.092,FILLED,275,1644
2024-03-05 16:02:34.055,SELL,LIMIT,IOC,210,135.398,138.711,FILLED,35,210
2024-03-05 16:06:04.100,SELL,LIMIT,IOC,981,134.541,137.858,FILLED,11,981
2024-03-05 16:07:09.074,SELL,LIMIT,IOC,17,132.533,136.256,FILLED,17,17
2024-03-05 16:08:06.087,SELL,LIMIT,IOC,473,132.063,135.131,FILLED,6,473
2024-03-05 16:12:17.104,SELL,LIMIT,IOC,3487,129.954,133.019,FILLED,864,3487
2024-03-05 16:12:19.066,SELL,LIMIT,IOC,288,129.834,133.049,FILLED,119,288
2024-03-05 16:12:29.053,SELL,LIMIT,IOC,1022,129.394,132.029,FILLED,110,1022
2024-03-05 16:12:43.090,SELL,LIMIT,IOC,2508,128.921,131.751,FILLED,75,2508
2024-03-05 16:12:51.103,SELL,LIMIT,IOC,3,128.053,131.246,FILLED,3,3
2024-03-05 17:06:54.083,SELL,LIMIT,IOC,218,127.392,130.177,FILLED,59,218
2024-03-05 17:06:56.080,SELL,LIMIT,IOC,611,127.078,130.432,FILLED,483,611
2024-03-05 17:07:00.047,SELL,LIMIT,IOC,57,127.036,130.107,FILLED,22,57
2024-03-05 17:07:33.081,SELL,LIMIT,IOC,13336,126.899,129.777,FILLED,596,13336
2024-03-05 17:07:46.085,SELL,LIMIT,IOC,8,126.801,129.717,FILLED,8,8
2024-03-05 17:07:48.101,SELL,LIMIT,IOC,1364,126.621,129.59,FILLED,30,1364
2024-03-05 17:08:16.089,SELL,LIMIT,IOC,840,126.374,129.397,FILLED,1,840
2024-03-05 17:08:19.101,SELL,LIMIT,IOC,337,126.254,129.259,FILLED,6,337
2024-03-05 17:09:33.040,SELL,LIMIT,IOC,500,126.021,129.021,FILLED,500,500
2024-03-05 17:09:40.051,SELL,LIMIT,IOC,1112,125.812,128.891,FILLED,20,1112
2024-03-05 17:09:46.089,SELL,LIMIT,IOC,8,125.769,128.738,FILLED,8,8
2024-03-05 17:09:51.064,SELL,LIMIT,IOC,1941,125.697,128.501,FILLED,1789,1941
2024-03-05 17:09:53.040,SELL,LIMIT,IOC,11,125.57,128.475,FILLED,8,11
2024-03-05 17:09:57.111,SELL,LIMIT,IOC,6948,125.537,128.333,FILLED,51,6948
2024-03-05 17:10:04.090,SELL,LIMIT,IOC,163,125.411,128.275,FILLED,5,163
2024-03-05 17:10:05.058,SELL,LIMIT,IOC,2,125.287,128.394,FILLED,2,2
2024-03-05 17:10:25.098,SELL,LIMIT,IOC,2,125.103,128.152,FILLED,1,2
2024-03-05 17:46:40.114,BUY,LIMIT,IOC,7,138.155,134.816,FILLED,5,7
2024-03-05 17:47:43.091,BUY,LIMIT,IOC,291,138.596,135.162,FILLED,291,291
2024-03-05 18:48:42.089,SELL,LIMIT,IOC,3,128.803,131.717,FILLED,2,3
2024-03-05 18:50:42.070,SELL,LIMIT,IOC,434,128.574,131.768,FILLED,293,434
2024-03-05 18:50:47.053,SELL,LIMIT,IOC,20,128.516,131.777,FILLED,20,20
2024-03-05 18:51:25.114,SELL,LIMIT,IOC,1,128.325,130.458,FILLED,1,1
2024-03-05 18:51:41.042,SELL,LIMIT,IOC,53,127.644,130.787,FILLED,53,53
2024-03-05 19:34:20.084,SELL,LIMIT,IOC,12,126.932,130.131,FILLED,12,12
2024-03-05 19:35:51.035,SELL,LIMIT,IOC,34,126.187,129.269,FILLED,34,34
2024-03-05 19:36:45.098,SELL,LIMIT,IOC,9,125.537,128.661,FILLED,9,9
2024-03-05 19:37:48.091,SELL,LIMIT,IOC,51,125.198,128.154,FILLED,1,51
2024-03-05 19:38:03.066,SELL,LIMIT,IOC,200,124.986,127.906,FILLED,130,200
2024-03-05 19:38:05.090,SELL,LIMIT,IOC,2,124.967,127.932,FILLED,2,2
2024-03-05 19:38:33.122,SELL,LIMIT,IOC,18,124.86,127.57,FILLED,18,18
2024-03-05 19:38:42.044,SELL,LIMIT,IOC,3,124.312,127.179,FILLED,3,3
2024-03-05 19:38:45.062,SELL,LIMIT,IOC,179,124.212,127.239,FILLED,113,179
2024-03-05 19:39:39.044,SELL,LIMIT,IOC,747,124.059,126.824,FILLED,45,747
2024-03-05 19:39:40.048,SELL,LIMIT,IOC,41,123.953,126.677,FILLED,26,41
2024-03-05 19:39:41.061,SELL,LIMIT,IOC,48,123.665,126.276,FILLED,48,48
2024-03-05 19:39:42.044,SELL,LIMIT,IOC,12,123.357,126.027,FILLED,12,12
2024-03-05 19:39:45.068,SELL,LIMIT,IOC,10,123.122,125.181,FILLED,3,10
2024-03-05 19:39:52.083,SELL,LIMIT,IOC,88,122.682,125.248,FILLED,88,88
2024-03-05 19:46:41.074,SELL,LIMIT,IOC,23,122.602,125.651,FILLED,23,23
2024-03-05 19:46:44.053,SELL,LIMIT,IOC,3,122.449,125.527,FILLED,3,3
2024-03-05 19:47:04.093,SELL,LIMIT,IOC,5,122.356,125.363,FILLED,5,5
2024-03-05 19:47:06.046,SELL,LIMIT,IOC,239,122.273,125.282,FILLED,1,239
2024-03-05 19:52:38.040,SELL,LIMIT,IOC,9,122.197,125.321,FILLED,9,9
2024-03-05 19:52:43.098,SELL,LIMIT,IOC,71,122.146,125.126,FILLED,6,71
2024-03-05 19:52:46.084,SELL,LIMIT,IOC,2,122.039,125.038,FILLED,2,2
2024-03-05 19:52:59.039,SELL,LIMIT,IOC,147,121.964,124.797,FILLED,15,147
2024-03-05 19:53:00.071,SELL,LIMIT,IOC,177,121.919,124.641,FILLED,30,177
2024-03-05 19:53:01.083,SELL,LIMIT,IOC,1918,121.803,124.517,FILLED,72,1918
2024-03-05 19:53:02.054,SELL,LIMIT,IOC,658,121.766,124.5,FILLED,658,658
2024-03-05 19:53:04.053,SELL,LIMIT,IOC,23,121.495,124.0,FILLED,23,23
2024-03-05 19:53:09.096,SELL,LIMIT,IOC,11,121.273,124.176,FILLED,11,11
2024-03-05 19:53:24.032,SELL,LIMIT,IOC,45,121.012,123.467,FILLED,45,45
2024-03-05 19:53:25.050,SELL,LIMIT,IOC,198,120.936,123.007,FILLED,64,198
2024-03-05 19:53:27.021,SELL,LIMIT,IOC,3,120.809,122.439,FILLED,3,3
2024-03-05 19:53:28.042,SELL,LIMIT,IOC,49110,120.426,122.104,FILLED,9596,49110
2024-03-05 19:53:29.079,SELL,LIMIT,IOC,3,120.187,122.282,FILLED,3,3
2024-03-05 19:53:30.084,SELL,LIMIT,IOC,162,119.944,122.05,FILLED,107,162
2024-03-05 19:53:33.090,SELL,LIMIT,IOC,5,119.721,121.591,FILLED,5,5
2024-03-05 19:53:35.072,SELL,LIMIT,IOC,307,119.592,121.32,FILLED,84,307
2024-03-05 19:53:37.061,SELL,LIMIT,IOC,42721,119.189,121.011,FILLED,5710,42721
2024-03-05 19:53:38.105,SELL,LIMIT,IOC,3,119.172,121.039,FILLED,3,3
2024-03-05 19:53:40.067,SELL,LIMIT,IOC,128,119.017,120.158,FILLED,11,128
2024-03-05 19:53:41.078,SELL,LIMIT,IOC,13,118.859,120.176,FILLED,13,13
2024-03-05 19:53:43.033,SELL,LIMIT,IOC,328,118.6,120.0,FILLED,328,328
2024-03-05 19:54:41.061,SELL,LIMIT,IOC,141,118.232,120.287,FILLED,91,141
2024-03-05 19:54:42.074,SELL,LIMIT,IOC,1131,118.086,120.272,FILLED,972,1131
2024-03-05 19:54:44.077,SELL,LIMIT,IOC,73,117.764,119.877,FILLED,18,73
2024-03-05 19:54:46.057,SELL,LIMIT,IOC,1197,117.644,119.703,FILLED,1067,1197
2024-03-05 19:54:47.089,SELL,LIMIT,IOC,8319,117.535,119.497,FILLED,1079,8319
2024-03-05 19:54:51.112,SELL,LIMIT,IOC,20,117.378,119.694,FILLED,20,20
2024-03-05 19:54:56.045,SELL,LIMIT,IOC,504,117.107,118.003,FILLED,385,504
2024-03-05 19:54:57.044,SELL,LIMIT,IOC,1000,116.426,117.213,FILLED,138,1000
2024-03-05 19:55:01.062,SELL,LIMIT,IOC,80,116.111,117.604,FILLED,48,80
2024-03-05 19:55:02.066,SELL,LIMIT,IOC,135,115.706,117.13,FILLED,24,135
2024-03-05 19:55:05.050,SELL,LIMIT,IOC,1003,115.549,116.072,FILLED,977,1003
2024-03-05 19:55:08.036,SELL,LIMIT,IOC,369,115.088,115.497,FILLED,4,369
2024-03-05 19:55:09.057,SELL,LIMIT,IOC,8724,114.868,115.019,FILLED,319,8724
2024-03-05 19:55:10.081,SELL,LIMIT,IOC,299,114.659,114.849,FILLED,74,299
2024-03-05 19:55:11.079,SELL,LIMIT,IOC,15,114.544,114.544,FILLED,15,15
2024-03-05 19:55:13.056,SELL,LIMIT,IOC,500,114.514,114.794,FILLED,2,500
2024-03-05 19:55:14.074,SELL,LIMIT,IOC,435,114.369,114.852,FILLED,14,435
2024-03-05 19:55:16.036,SELL,LIMIT,IOC,115,114.205,114.308,FILLED,115,115
2024-03-05 19:55:18.047,SELL,LIMIT,IOC,203,114.005,114.504,FILLED,85,203
2024-03-05 19:56:06.039,SELL,LIMIT,IOC,1250,113.62,114.429,FILLED,199,1250
2024-03-05 19:56:07.067,SELL,LIMIT,IOC,4,112.938,114.348,FILLED,4,4
2024-03-05 19:56:12.020,SELL,LIMIT,IOC,75,112.82,113.43,FILLED,9,75
2024-03-05 19:56:14.046,SELL,LIMIT,IOC,112,112.503,113.2,FILLED,112,112
2024-03-05 19:56:17.061,SELL,LIMIT,IOC,3996,112.429,112.92,FILLED,252,3996
2024-03-05 19:56:19.071,SELL,LIMIT,IOC,338,112.194,112.194,FILLED,338,338
2024-03-05 19:56:20.048,SELL,LIMIT,IOC,2837,111.577,112.107,FILLED,2521,2837
2024-03-05 19:56:56.075,SELL,LIMIT,IOC,236,110.487,110.487,FILLED,236,236
2024-03-05 19:56:57.083,SELL,LIMIT,IOC,169,110.076,110.076,FILLED,169,169
2024-03-05 19:56:58.086,SELL,LIMIT,IOC,829,109.608,109.608,FILLED,829,829
2024-03-05 19:57:00.022,SELL,LIMIT,IOC,188,109.225,109.225,FILLED,188,188
2024-03-05 19:57:07.042,SELL,LIMIT,IOC,296,108.922,109.255,FILLED,25,296
2024-03-05 19:57:12.046,SELL,LIMIT,IOC,79,108.81,108.81,FILLED,79,79
2024-03-05 19:57:16.036,SELL,LIMIT,IOC,2625,108.284,108.284,FILLED,2625,2625
2024-03-05 19:57:17.042,SELL,LIMIT,IOC,23,108.137,108.137,FILLED,23,23
2024-03-05 19:57:24.046,SELL,LIMIT,IOC,7196,107.438,107.438,FILLED,7196,7196
2024-03-05 19:57:26.049,SELL,LIMIT,IOC,1418,107.024,107.024,FILLED,1418,1418
2024-03-05 19:57:30.109,SELL,LIMIT,IOC,524,106.839,106.839,FILLED,524,524
2024-03-05 19:58:22.052,BUY,LIMIT,IOC,13,117.397,114.866,FILLED,5,13
2024-03-05 20:00:38.079,BUY,LIMIT,IOC,151,123.399,120.712,FILLED,52,151
2024-03-05 20:17:13.084,SELL,LIMIT,IOC,39,117.166,119.828,FILLED,14,39
2024-03-05 20:17:26.019,SELL,LIMIT,IOC,2,116.288,119.018,FILLED,2,2
2024-03-05 20:17:33.075,SELL,LIMIT,IOC,11016,116.153,118.593,FILLED,2553,11016
2024-03-05 20:17:36.050,SELL,LIMIT,IOC,1063,115.903,118.586,FILLED,232,1063
2024-03-05 20:39:30.020,SELL,LIMIT,IOC,3395,116.145,117.701,FILLED,707,3395
2024-03-05 20:39:32.053,SELL,LIMIT,IOC,3,115.876,118.304,FILLED,3,3
2024-03-05 20:39:45.100,SELL,LIMIT,IOC,127,115.646,117.83,FILLED,127,127
2024-03-05 20:39:55.066,SELL,LIMIT,IOC,558,115.511,117.905,FILLED,1,558
2024-03-05 20:40:36.107,SELL,LIMIT,IOC,1,115.275,117.639,FILLED,1,1
2024-03-05 20:40:59.056,SELL,LIMIT,IOC,25,114.799,116.312,FILLED,25,25
2024-03-05 22:17:44.089,SELL,LIMIT,IOC,106,116.644,119.495,FILLED,86,106
2024-03-05 22:18:38.094,SELL,LIMIT,IOC,256,116.501,119.34,FILLED,9,256
2024-03-05 22:18:41.116,SELL,LIMIT,IOC,85,116.44,119.231,FILLED,23,85
2024-03-05 22:24:11.083,SELL,LIMIT,IOC,353,115.867,118.722,FILLED,114,353
2024-03-05 23:17:28.100,BUY,LIMIT,IOC,30,127.194,124.049,FILLED,30,30
2024-03-05 23:27:03.041,BUY,LIMIT,IOC,38,128.785,125.594,FILLED,16,38
2024-03-05 23:30:27.095,BUY,LIMIT,IOC,2,129.631,126.411,FILLED,2,2
2024-03-06 01:16:34.053,SELL,LIMIT,IOC,109,120.29,123.275,FILLED,35,109
2024-03-06 01:40:20.047,SELL,LIMIT,IOC,401,120.028,123.019,FILLED,36,401
2024-03-06 01:43:16.028,SELL,LIMIT,IOC,100,119.948,122.941,FILLED,32,100
2024-03-06 01:57:52.040,SELL,LIMIT,IOC,2,119.164,122.06,FILLED,2,2
2024-03-06 02:28:00.048,SELL,LIMIT,IOC,7,118.562,121.5,FILLED,7,7
2024-03-06 02:51:59.089,SELL,LIMIT,IOC,139,118.206,121.063,FILLED,37,139
2024-03-06 02:52:13.070,SELL,LIMIT,IOC,888,118.074,121.001,FILLED,580,888
2024-03-06 02:55:05.048,SELL,LIMIT,IOC,586,117.673,117.673,FILLED,586,586
